original_price,discount_rate,user_offer,round_number,category_encoded,gap_pct,threshold_gap_pct,user_offer_pct,round_progress,is_regular,total_orders,tenure_days,loyalty_factor,negotiation_momentum,aggression_score,price_anchor_ratio,deal_prob_estimate,market_encoded,abs_gap_norm,prev_user_offer_pct,ai_counter_offer
1610,0.0766109525841627,1380,4,3,0.1429,-0.0683,0.8561,0.6667,0,2,11,0.0,0.0248,1.0,0.8571,0.0,1,0.0235,0.8318,1490
18980,0.07181407860595206,14400,4,0,0.2413,-0.1697,0.7588,0.6667,0,3,19,0.0,0.0242,1.0,0.7587,0.0,1,0.0576,0.7346,17620
10520,0.4375542005850707,9540,3,2,0.0932,0.3441,0.9071,0.5,0,1,28,0.0,0.0304,0.0,0.9068,0.75,2,0.0497,0.8762,6300
5240,0.3262259632722532,2660,1,3,0.4924,-0.166,0.5072,0.1667,0,2,6,0.0,0.0,1.0,0.5076,0.0,0,0.2633,0.5072,3540
14480,0.35670212095726617,8460,6,2,0.4157,-0.0587,0.5841,1.0,0,2,8,0.0,0.0325,1.0,0.5843,0.0,2,0.3056,0.5515,9310
250,0.141603968456032,160,5,4,0.36,-0.2,0.6341,0.8333,1,10,693,0.0377,0.08,1.0,0.64,0.0,1,0.0474,0.5791,210
3070,0.42273441481872415,2340,3,2,0.2378,0.1857,0.7631,0.5,0,2,1,0.0,0.0,0.1231,0.7622,0.75,1,0.0371,0.7611,1820
1830,0.05334351562936016,1760,2,4,0.0383,0.0164,0.9592,0.3333,0,2,3,0.0,0.071,0.4,0.9617,0.0729,0,0.0368,0.8916,1730
940,0.08815802524039443,580,4,4,0.383,-0.2979,0.6217,0.6667,1,47,169,0.0538,0.0532,1.0,0.617,0.0,1,0.1895,0.5655,860
71480,0.05680659651027632,45050,1,0,0.3698,-0.313,0.6302,0.1667,1,24,960,0.06,0.0,1.0,0.6302,0.0,2,0.3325,0.6302,67420
8170,0.5321038208368916,6960,6,1,0.1481,0.3843,0.8523,1.0,0,1,4,0.0,0.0159,0.0,0.8519,1.0,2,0.0818,0.8361,3820
920,0.0920154128115378,740,2,4,0.1957,-0.1087,0.8066,0.3333,0,2,7,0.0,0.0,1.0,0.8043,0.0,2,0.0947,0.8017,840
9840,0.18783637401371367,5040,2,3,0.4878,-0.2998,0.5119,0.3333,1,14,889,0.0496,0.0122,1.0,0.5122,0.0,2,0.4898,0.5,7990
9780,0.2041735345361551,5820,5,2,0.4049,-0.2004,0.5953,0.8333,0,1,16,0.0,0.0634,1.0,0.5951,0.0,1,0.201,0.5317,7780
9870,0.4817148520136052,8170,4,1,0.1722,0.309,0.8273,0.6667,0,4,24,0.0,0.0314,0.0,0.8278,0.8333,1,0.1149,0.7966,5120
3150,0.12740692992935448,1800,5,1,0.4286,-0.3016,0.5723,0.8333,0,3,11,0.0,0.0698,1.0,0.5714,0.0,2,0.0912,0.5012,2750
7570,0.31135877767595643,4760,2,3,0.3712,-0.0594,0.6283,0.3333,0,2,15,0.0,0.0528,1.0,0.6288,0.0,1,0.2867,0.5756,5210
7360,0.45865780891384295,6180,4,1,0.1603,0.2989,0.8402,0.6667,0,2,14,0.0,0.0476,0.0,0.8397,0.8333,1,0.0797,0.7921,3980
13930,0.07706507697840044,8170,6,1,0.4135,-0.3367,0.5867,1.0,0,2,23,0.0,0.0151,1.0,0.5865,0.0,1,0.3892,0.5712,12860
1840,0.1764578185342251,1800,6,4,0.0217,0.1522,0.9771,1.0,1,52,356,0.06,0.0217,0.0,0.9783,1.0,2,0.0211,0.9539,1520
3690,0.4957097960943629,2090,1,5,0.4336,0.0623,0.5666,0.1667,1,13,33,0.0143,0.0,0.7486,0.5664,0.2459,1,0.3299,0.5666,2310
8320,0.3573737239698922,6550,2,2,0.2127,0.1442,0.7876,0.3333,0,1,1,0.0,0.0601,0.1919,0.7873,0.641,1,0.0898,0.7268,5400
1630,0.1710506704683427,1480,1,2,0.092,0.0798,0.9062,0.1667,1,8,1012,0.0485,0.0,0.0714,0.908,0.3252,0,0.0076,0.9062,1350
540,0.10822446067235725,290,5,4,0.463,-0.3519,0.536,0.8333,0,0,21,0.0,0.037,1.0,0.537,0.0,1,0.1316,0.5,480
6170,0.33775160735198934,5870,5,3,0.0486,0.2885,0.9516,0.8333,0,3,21,0.0,0.0211,0.0,0.9514,0.9167,0,0.0306,0.931,4090
2380,0.29530319166469415,1980,3,5,0.1681,0.1261,0.8311,0.5,0,1,22,0.0,0.0798,0.1429,0.8319,0.6303,2,0.0825,0.7513,1680
630,0.44195783635055674,490,5,5,0.2222,0.2222,0.7763,0.8333,0,4,17,0.0,0.0635,0.0,0.7778,0.9167,1,0.0289,0.7103,350
3670,0.1689342691238347,3070,2,1,0.1635,0.0054,0.8352,0.3333,1,55,921,0.06,0.0763,0.9355,0.8365,0.0257,2,0.0405,0.7612,3050
9080,0.4995187731013661,4710,3,1,0.4813,0.0187,0.5182,0.5,0,1,17,0.0,0.0187,0.9251,0.5187,0.0936,2,0.2953,0.5,5540
12280,0.18057541438775687,11110,4,2,0.0953,0.0855,0.9044,0.6667,0,3,5,0.0,0.0261,0.0541,0.9047,0.475,0,0.0594,0.8784,10060
5580,0.5190744835421006,4440,6,1,0.2043,0.3154,0.7962,1.0,1,48,267,0.0587,0.0305,0.0,0.7957,1.0,2,0.077,0.766,2680
4780,0.3652524627801651,4460,2,5,0.0669,0.2992,0.9337,0.3333,0,2,10,0.0,0.0021,0.0,0.9331,0.6667,1,0.066,0.9319,3030
12190,0.18289469447963191,8890,1,2,0.2707,-0.0878,0.7291,0.1667,1,27,962,0.06,0.0,1.0,0.7293,0.0,2,0.1675,0.7291,9960
2720,0.1167748652604133,2410,6,3,0.114,0.0037,0.8877,1.0,0,1,5,0.0,0.0551,0.9375,0.886,0.0245,1,0.0316,0.8326,2400
5460,0.16393073503602867,4900,3,3,0.1026,0.0623,0.8966,0.5,1,40,1147,0.06,0.0549,0.2444,0.8974,0.33,1,0.0571,0.8419,4560
6920,0.06752620028023808,6100,5,0,0.1185,-0.0506,0.8808,0.8333,0,1,21,0.0,0.0737,1.0,0.8815,0.0,1,0.0103,0.8078,6450
4270,0.36704269953761537,2270,6,3,0.4684,-0.1007,0.5313,1.0,0,3,11,0.0,0.0304,1.0,0.5316,0.0,0,0.2041,0.5,2700
5320,0.43963903901564766,4560,5,2,0.1429,0.297,0.8581,0.8333,0,2,0,0.0,0.0414,0.0,0.8571,0.9167,0,0.0386,0.8149,2980
780,0.10530523030087645,670,4,4,0.141,-0.0385,0.8638,0.6667,1,5,257,0.0153,0.0256,1.0,0.859,0.0,1,0.0579,0.8336,700
1830,0.2677178068690814,1530,3,3,0.1639,0.1038,0.8387,0.5,1,13,362,0.0275,0.0273,0.2245,0.8361,0.5334,1,0.0306,0.8106,1340
850,0.16073483465444022,770,6,4,0.0941,0.0706,0.9103,1.0,0,3,23,0.0,0.0118,0.1429,0.9059,0.4706,1,0.0421,0.893,710
3130,0.10739178635095353,1930,3,5,0.3834,-0.2748,0.6165,0.5,0,3,3,0.0,0.0288,1.0,0.6166,0.0,2,0.2474,0.589,2790
3440,0.1389930250574969,3010,1,3,0.125,0.0145,0.8738,0.1667,1,13,108,0.0173,0.0,0.7917,0.875,0.0575,1,0.0439,0.8738,2960
5410,0.30860634230238726,3280,1,1,0.3937,-0.085,0.6061,0.1667,0,1,27,0.0,0.0,1.0,0.6063,0.0,1,0.1439,0.6061,3920
12330,0.32653809673210726,8280,1,2,0.3285,-0.0016,0.6713,0.1667,0,4,28,0.0,0.0,1.0,0.6715,0.0,0,0.2056,0.6713,8570
4690,0.2654731958817139,4540,3,5,0.032,0.2345,0.9681,0.5,1,15,957,0.0533,0.0362,0.0,0.968,0.79,1,0.0309,0.9326,3440
1280,0.2996133468765642,1080,2,5,0.1562,0.1406,0.842,0.3333,0,3,29,0.0,0.0781,0.0526,0.8438,0.625,1,0.0412,0.7642,900
9260,0.2746780901112524,6810,2,2,0.2646,0.0097,0.7358,0.3333,0,1,21,0.0,0.067,0.9291,0.7354,0.0432,0,0.1244,0.669,6720
11210,0.22795614927229896,7000,6,2,0.3756,-0.1472,0.6248,1.0,0,0,22,0.0,0.033,1.0,0.6244,0.0,0,0.2137,0.5918,8650
8300,0.2636469662959614,4710,5,2,0.4325,-0.1687,0.5674,0.8333,1,38,352,0.0521,0.059,1.0,0.5675,0.0,1,0.1822,0.5081,6110
1440,0.10663693921842661,1150,2,4,0.2014,-0.0972,0.7999,0.3333,1,29,71,0.0318,0.0347,1.0,0.7986,0.0,2,0.1526,0.7655,1290
2430,0.13330846882050634,1480,2,1,0.3909,-0.2593,0.6096,0.3333,1,27,317,0.0397,0.0041,1.0,0.6091,0.0,2,0.0642,0.6052,2110
66340,0.2614928901827896,53100,5,0,0.1996,0.062,0.8003,0.8333,0,3,15,0.0,0.0256,0.5262,0.8004,0.3786,1,0.1665,0.7748,50220
3870,0.13302648918249493,2690,5,5,0.3049,-0.1731,0.6956,0.8333,0,3,28,0.0,0.0078,1.0,0.6951,0.0,1,0.2433,0.6882,3360
1270,0.0984649057353266,780,5,4,0.3858,-0.2835,0.6151,0.8333,0,1,25,0.0,0.0709,1.0,0.6142,0.0,1,0.2579,0.546,1140
8890,0.10568219694210088,6550,2,3,0.2632,-0.1575,0.7373,0.3333,0,0,12,0.0,0.0439,1.0,0.7368,0.0,2,0.2388,0.6933,7950
4850,0.31698143540666884,2660,2,5,0.4515,-0.134,0.5475,0.3333,0,1,26,0.0,0.0124,1.0,0.5485,0.0,2,0.4515,0.5358,3310
4260,0.38765613080104033,3010,3,5,0.2934,0.0939,0.7058,0.5,1,31,332,0.0443,0.0094,0.5152,0.7066,0.4903,0,0.2577,0.6979,2610
33250,0.11690793020301306,20510,1,0,0.3832,-0.2662,0.6168,0.1667,0,3,7,0.0,0.0,1.0,0.6168,0.0,1,0.1603,0.6168,30040
15250,0.30707344416420546,11320,5,2,0.2577,0.0492,0.742,0.8333,1,25,1123,0.06,0.0177,0.6795,0.7423,0.3186,1,0.1995,0.7243,10570
14770,0.05266370431442459,11410,2,1,0.2275,-0.1747,0.7725,0.3333,0,1,23,0.0,0.0372,1.0,0.7725,0.0,1,0.227,0.735,13990
5500,0.28815362521783755,4420,5,3,0.1964,0.0909,0.8034,0.8333,1,42,1015,0.06,0.0218,0.3671,0.8036,0.5889,1,0.1102,0.7819,3920
4750,0.09715397442778037,4040,6,5,0.1495,-0.0526,0.8509,1.0,1,39,219,0.0478,0.0021,1.0,0.8505,0.0,1,0.1464,0.8491,4290
6620,0.06850139179397688,6030,5,2,0.0891,-0.0211,0.9111,0.8333,0,4,23,0.0,0.0196,1.0,0.9109,0.0,1,0.0299,0.8917,6170
47900,0.2898936791923256,38200,2,0,0.2025,0.0875,0.7974,0.3333,1,37,785,0.06,0.0474,0.3967,0.7975,0.4121,0,0.122,0.7501,34010
18730,0.08863334794871915,17110,6,0,0.0865,0.0021,0.9134,1.0,0,3,18,0.0,0.0416,0.9518,0.9135,0.0142,0,0.0204,0.8721,17070
5710,0.42764706843288136,4800,6,1,0.1594,0.268,0.8404,1.0,0,0,0,0.0,0.0455,0.0,0.8406,1.0,1,0.0615,0.7952,3270
14570,0.2974165800646635,12610,5,2,0.1345,0.1627,0.8652,0.8333,1,39,1082,0.06,0.0247,0.0,0.8655,0.9717,1,0.0995,0.8407,10240
1370,0.1358700855922799,1260,6,4,0.0803,0.0584,0.9183,1.0,0,2,13,0.0,0.0438,0.1579,0.9197,0.3893,2,0.0579,0.8757,1180
3100,0.0670624176698746,2570,6,0,0.171,-0.1032,0.8296,1.0,1,40,1115,0.06,0.0516,1.0,0.829,0.0,0,0.0067,0.7768,2890
1370,0.05039814428618,1170,4,3,0.146,-0.0949,0.8558,0.6667,0,3,15,0.0,0.0584,1.0,0.854,0.0,0,0.0204,0.795,1300
29330,0.21322913948521172,25910,3,0,0.1166,0.0965,0.8835,0.5,1,7,56,0.0092,0.0167,0.0944,0.8834,0.4869,2,0.043,0.8668,24330
3400,0.3791607706559525,3220,1,5,0.0529,0.3265,0.9464,0.1667,1,54,1096,0.06,0.0,0.0,0.9471,0.6183,1,0.0371,0.9464,2110
12320,0.23058459695934314,6630,6,2,0.4619,-0.2313,0.5381,1.0,0,0,16,0.0,0.0381,1.0,0.5381,0.0,1,0.2888,0.5,9480
17810,0.3336809580246321,17150,2,2,0.0371,0.2965,0.9629,0.3333,0,3,13,0.0,0.0736,0.0,0.9629,0.6667,0,0.0335,0.8895,11870
6200,0.22692411938400425,3800,3,1,0.3871,-0.1597,0.6129,0.5,1,45,140,0.0506,0.0145,1.0,0.6129,0.0,0,0.1622,0.5986,4790
270,0.18845585974620394,260,6,5,0.037,0.1481,0.9601,1.0,0,0,27,0.0,0.0,0.0,0.963,0.9877,1,0.0021,0.9481,220
1070,0.3820752470508685,810,2,2,0.243,0.1402,0.7598,0.3333,0,1,2,0.0,0.0,0.2683,0.757,0.6231,2,0.0132,0.7537,740
8400,0.2379682300005438,6450,1,3,0.2321,0.006,0.7676,0.1667,1,42,1198,0.06,0.0,0.95,0.7679,0.0245,0,0.199,0.7676,6400
22190,0.2689759516904997,16750,5,0,0.2452,0.0239,0.7549,0.8333,0,1,25,0.0,0.0433,0.8224,0.7548,0.146,2,0.0684,0.7118,17780
44980,0.07217183154234373,30450,5,0,0.323,-0.2508,0.6769,0.8333,1,52,1171,0.06,0.0207,1.0,0.677,0.0,0,0.1828,0.6563,41730
9360,0.07871377716387623,7920,1,3,0.1538,-0.0748,0.8463,0.1667,1,40,802,0.06,0.0,1.0,0.8462,0.0,1,0.1469,0.8463,8620
950,0.15652177764634717,500,4,4,0.4737,-0.3158,0.5242,0.6667,1,16,1195,0.06,0.0105,1.0,0.5263,0.0,0,0.2368,0.5137,800
790,0.2753800827412661,510,4,2,0.3544,-0.0759,0.64,0.6667,1,43,814,0.06,0.0633,1.0,0.6456,0.0,1,0.0142,0.5808,570
2380,0.4552815175158932,2290,4,5,0.0378,0.416,0.9611,0.6667,0,4,26,0.0,0.0336,0.0,0.9622,0.8333,1,0.0186,0.9276,1300
46950,0.20710269694090278,31580,2,0,0.3274,-0.1203,0.6725,0.3333,0,0,28,0.0,0.0285,1.0,0.6726,0.0,1,0.1933,0.6441,40250
5910,0.2017426544105841,4490,4,0,0.2403,-0.0389,0.7589,0.6667,0,1,17,0.0,0.0778,1.0,0.7597,0.0,1,0.0179,0.6816,4760
890,0.08626846996399923,660,5,4,0.2584,-0.1685,0.7377,0.8333,0,1,11,0.0,0.0449,1.0,0.7416,0.0,0,0.1211,0.6916,810
13890,0.49110504309833025,11910,1,1,0.1425,0.3485,0.8577,0.1667,1,29,374,0.044,0.0,0.0,0.8575,0.609,1,0.1338,0.8577,7320
1190,0.270817030119278,1150,4,5,0.0336,0.2353,0.9649,0.6667,0,0,29,0.0,0.0756,0.0,0.9664,0.8333,2,0.0082,0.8897,870
1050,0.14002469626442107,580,4,4,0.4476,-0.3048,0.5567,0.6667,0,0,8,0.0,0.0476,1.0,0.5524,0.0,2,0.2474,0.5001,900
8650,0.05747449353864782,5610,4,0,0.3514,-0.2936,0.6482,0.6667,0,4,7,0.0,0.0682,1.0,0.6486,0.0,1,0.0382,0.5799,8150
13300,0.27779171368681166,12880,1,2,0.0316,0.2459,0.968,0.1667,0,2,17,0.0,0.0,0.0,0.9684,0.5833,1,0.0213,0.968,9610
4390,0.45560095676771484,3340,1,1,0.2392,0.2164,0.76,0.1667,0,3,4,0.0,0.0,0.05,0.7608,0.5833,1,0.0709,0.76,2830
880,0.19161827165606432,830,1,4,0.0568,0.1364,0.9418,0.1667,1,7,996,0.0468,0.0,0.0,0.9432,0.5551,0,0.0263,0.9418,710
36460,0.18155132852922912,26330,6,0,0.2778,-0.0963,0.722,1.0,0,1,27,0.0,0.0598,1.0,0.7222,0.0,2,0.1274,0.6623,30130
8510,0.3894033452568901,7620,3,3,0.1046,0.2844,0.8953,0.5,0,4,17,0.0,0.0235,0.0,0.8954,0.75,0,0.0908,0.8716,5200
2420,0.418888768674972,2310,6,1,0.0455,0.3719,0.9541,1.0,0,1,10,0.0,0.0165,0.0,0.9545,1.0,1,0.0074,0.9393,1410
24500,0.17414910666866468,15630,6,0,0.362,-0.1878,0.6379,1.0,0,0,7,0.0,0.0457,1.0,0.638,0.0,2,0.1116,0.5921,20540
1140,0.12195204383312908,1020,2,4,0.1053,0.0175,0.8958,0.3333,0,2,19,0.0,0.0702,0.7143,0.8947,0.078,0,0.0632,0.8215,1000
2950,0.15655796492423008,2800,3,2,0.0508,0.1051,0.948,0.5,0,1,8,0.0,0.0814,0.0,0.9492,0.5254,1,0.0076,0.8692,2490
660,0.25883024856182646,380,6,3,0.4242,-0.1667,0.5762,1.0,1,8,837,0.0415,0.0455,1.0,0.5758,0.0,0,0.0286,0.5247,490
6400,0.06029913518852316,4290,1,0,0.3297,-0.2687,0.6708,0.1667,1,24,1185,0.06,0.0,1.0,0.6703,0.0,1,0.0265,0.6708,6010
3450,0.31482876915269953,2130,3,5,0.3826,-0.0667,0.6173,0.5,1,22,164,0.0286,0.029,1.0,0.6174,0.0,1,0.2722,0.5897,2360
9110,0.21933775723149923,8150,4,2,0.1054,0.1142,0.8948,0.6667,1,53,309,0.06,0.0724,0.0,0.8946,0.6723,2,0.0487,0.8219,7110
610,0.0786076377393052,380,4,2,0.377,-0.2951,0.6234,0.6667,0,1,19,0.0,0.0164,1.0,0.623,0.0,2,0.0117,0.6036,560
2620,0.3300495037108084,2440,3,5,0.0687,0.2595,0.9302,0.5,0,1,10,0.0,0.0687,0.0,0.9313,0.75,1,0.0371,0.8644,1760
8570,0.2907436555126955,8330,1,3,0.028,0.2625,0.9716,0.1667,0,2,14,0.0,0.0,0.0,0.972,0.5833,1,0.0245,0.9716,6080
1470,0.1399452307787471,1340,2,3,0.0884,0.0544,0.9143,0.3333,0,3,4,0.0,0.0612,0.2381,0.9116,0.2419,2,0.0133,0.8497,1260
1260,0.1502540020903808,1120,6,4,0.1111,0.0397,0.8862,1.0,0,1,1,0.0,0.0635,0.4737,0.8889,0.2646,0,0.0737,0.8286,1070
27410,0.24960154328075873,20570,5,0,0.2495,0.0,0.7504,0.8333,0,3,23,0.0,0.0171,1.0,0.7505,0.0,0,0.086,0.7334,20570
16120,0.2550287896106715,14930,1,2,0.0738,0.1811,0.9261,0.1667,1,23,704,0.0512,0.0,0.0,0.9262,0.6132,2,0.0604,0.9261,12010
1140,0.136967677526935,830,3,4,0.2719,-0.1316,0.7256,0.5,1,50,466,0.06,0.0263,1.0,0.7281,0.0,1,0.1632,0.6975,980
940,0.30833666566365653,680,5,5,0.2766,0.0319,0.7272,0.8333,0,2,18,0.0,0.0106,0.7931,0.7234,0.195,0,0.0536,0.7126,650
64090,0.12019972051784426,61220,2,0,0.0448,0.0754,0.9552,0.3333,1,22,1048,0.06,0.0601,0.0,0.9552,0.355,1,0.0361,0.8951,56390
4310,0.1259868700509701,4090,6,5,0.051,0.0742,0.9482,1.0,1,42,927,0.06,0.0023,0.0,0.949,0.5247,0,0.0454,0.9474,3770
8140,0.3289215615397924,5080,1,3,0.3759,-0.0467,0.6239,0.1667,0,1,15,0.0,0.0,1.0,0.6241,0.0,1,0.3122,0.6239,5960
480,0.1952725713206661,260,5,4,0.4583,-0.2708,0.5446,0.8333,1,55,31,0.0562,0.0,1.0,0.5417,0.0,0,0.1158,0.533,390
9410,0.35264015216173483,8860,6,1,0.0584,0.2944,0.9415,1.0,1,55,349,0.06,0.0128,0.0,0.9416,1.0,2,0.0372,0.9293,6090
1760,0.1565788878591327,1450,1,4,0.1761,-0.017,0.8235,0.1667,0,0,26,0.0,0.0,1.0,0.8239,0.0,2,0.1632,0.8235,1480
7910,0.15066726866263935,6740,1,1,0.1479,0.0025,0.8522,0.1667,0,3,10,0.0,0.0,0.9664,0.8521,0.0098,2,0.0791,0.8522,6720
1710,0.18906005798179198,890,3,2,0.4795,-0.2924,0.5231,0.5,1,26,525,0.047,0.0175,1.0,0.5205,0.0,1,0.0416,0.5,1390
9460,0.3676137599115687,8280,5,3,0.1247,0.2431,0.8753,0.8333,1,57,868,0.06,0.0381,0.0,0.8753,0.9717,0,0.1204,0.8376,5980
2370,0.5109610032167712,1270,6,1,0.4641,0.0464,0.5349,1.0,1,43,393,0.0587,0.038,0.8182,0.5359,0.3276,2,0.0743,0.5,1160
1760,0.0873424137446338,1440,4,4,0.1818,-0.0966,0.8167,0.6667,0,4,13,0.0,0.0682,1.0,0.8182,0.0,1,0.1684,0.7503,1610
13920,0.24425032624205972,10300,4,1,0.2601,-0.0158,0.7402,0.6667,0,1,8,0.0,0.0151,1.0,0.7399,0.0,2,0.2446,0.7247,10520
11880,0.18999298532774866,8600,6,0,0.2761,-0.0859,0.7239,1.0,0,0,26,0.0,0.0034,1.0,0.7239,0.0,1,0.0413,0.7203,9620
1850,0.4192017434398291,1200,2,2,0.3514,0.0703,0.6503,0.3333,1,27,1173,0.06,0.0595,0.6667,0.6486,0.3311,1,0.033,0.5886,1070
11370,0.23883708887633626,10840,6,0,0.0466,0.1926,0.9538,1.0,0,4,25,0.0,0.0528,0.0,0.9534,1.0,1,0.0067,0.9008,8650
74900,0.2123564987863154,70680,6,0,0.0563,0.1561,0.9437,1.0,1,41,95,0.0448,0.0381,0.0,0.9437,1.0,0,0.0531,0.9056,58990
5090,0.16387662408932369,4900,4,1,0.0373,0.1257,0.9622,0.6667,1,12,231,0.0212,0.0491,0.0,0.9627,0.7134,1,0.0128,0.914,4260
260,0.1910546701998807,200,4,4,0.2308,-0.0385,0.7517,0.6667,1,20,535,0.0414,0.0769,1.0,0.7692,0.0,1,0.0316,0.7049,210
1200,0.11148253514302334,990,6,4,0.175,-0.0667,0.8263,1.0,1,46,221,0.0548,0.0417,1.0,0.825,0.0,0,0.1105,0.7803,1070
6830,0.1003569080222251,5710,3,3,0.164,-0.063,0.8355,0.5,0,2,22,0.0,0.0776,1.0,0.836,0.0,1,0.1143,0.7578,6140
4040,0.10164298838355314,2340,3,1,0.4208,-0.3193,0.5796,0.5,1,18,992,0.0577,0.0347,1.0,0.5792,0.0,0,0.1149,0.5437,3630
9650,0.3426825457947053,7830,1,1,0.1886,0.1544,0.8114,0.1667,1,53,591,0.06,0.0,0.0997,0.8114,0.6183,1,0.123,0.8114,6340
800,0.4660965901848089,660,2,1,0.175,0.2875,0.8274,0.3333,0,4,18,0.0,0.0,0.0,0.825,0.6667,1,0.0095,0.8266,450
5930,0.08484980868419921,3160,5,3,0.4671,-0.3828,0.5323,0.8333,1,44,284,0.0554,0.0034,1.0,0.5329,0.0,1,0.2827,0.5289,5430
1600,0.08103090084449344,1260,2,4,0.2125,-0.1313,0.7892,0.3333,1,20,734,0.0494,0.025,1.0,0.7875,0.0,1,0.1789,0.7607,1470
9240,0.1788619352144349,5910,4,2,0.3604,-0.1818,0.6401,0.6667,0,0,15,0.0,0.0606,1.0,0.6396,0.0,0,0.169,0.5791,7590
640,0.23100650929221872,610,5,2,0.0469,0.1875,0.9568,0.8333,0,1,7,0.0,0.0312,0.0,0.9531,0.9167,2,0.0015,0.9276,490
2350,0.2799490940072207,2230,6,5,0.0511,0.2298,0.9488,1.0,0,1,24,0.0,0.0723,0.0,0.9489,1.0,0,0.0247,0.8752,1690
770,0.10684520527039473,740,4,4,0.039,0.0649,0.9671,0.6667,0,4,14,0.0,0.0,0.0,0.961,0.3608,0,0.0158,0.9667,690
1810,0.169730489357578,1120,1,3,0.3812,-0.2099,0.6183,0.1667,0,1,19,0.0,0.0,1.0,0.6188,0.0,1,0.0704,0.6183,1500
4380,0.4478523388872247,3970,3,5,0.0936,0.3539,0.9062,0.5,1,59,440,0.06,0.0525,0.0,0.9064,0.795,1,0.0845,0.8549,2420
3800,0.13224268884601187,3430,1,5,0.0974,0.0342,0.903,0.1667,1,33,698,0.06,0.0,0.48,0.9026,0.141,2,0.0763,0.903,3300
31630,0.29663407975159045,17340,5,0,0.4518,-0.1552,0.5482,0.8333,1,37,256,0.0472,0.0481,1.0,0.5482,0.0,1,0.1797,0.5,22250
1440,0.2867395560374231,790,4,1,0.4514,-0.1667,0.5501,0.6667,0,0,4,0.0,0.0417,1.0,0.5486,0.0,1,0.0439,0.5044,1030
690,0.14040868268755877,570,6,3,0.1739,-0.029,0.8307,1.0,0,2,28,0.0,0.0145,1.0,0.8261,0.0,1,0.0122,0.8119,590
310,0.3087436664438442,260,2,5,0.1613,0.1613,0.8302,0.3333,0,4,2,0.0,0.0645,0.0,0.8387,0.6667,2,0.0103,0.7834,210
8000,0.1335944184902642,4980,5,2,0.3775,-0.2437,0.6224,0.8333,0,3,26,0.0,0.0737,1.0,0.6225,0.0,2,0.1533,0.5491,6930
1010,0.17779513050255297,840,5,4,0.1683,0.0099,0.8346,0.8333,0,0,9,0.0,0.0,0.8889,0.8317,0.0605,2,0.0895,0.8309,830
580,0.33706842134131865,400,6,3,0.3103,0.0345,0.696,1.0,1,44,641,0.06,0.0172,0.8,0.6897,0.2437,0,0.0184,0.6674,380
1090,0.19028475749278984,790,2,4,0.2752,-0.0826,0.7226,0.3333,1,29,309,0.0414,0.0183,1.0,0.7248,0.0,1,0.1579,0.7082,880
1240,0.23672881656524913,1030,1,5,0.1694,0.0645,0.8335,0.1667,0,4,9,0.0,0.0,0.4483,0.8306,0.2509,0,0.0433,0.8335,950
5320,0.3873730945488087,4930,6,2,0.0733,0.3139,0.9268,1.0,0,3,24,0.0,0.0752,0.0,0.9267,1.0,2,0.0198,0.8506,3260
1810,0.0876984444351718,1500,1,4,0.1713,-0.0829,0.831,0.1667,0,2,11,0.0,0.0,1.0,0.8287,0.0,1,0.1632,0.831,1650
8730,0.1211043816985945,5110,1,3,0.4147,-0.2932,0.5858,0.1667,0,3,0,0.0,0.0,1.0,0.5853,0.0,1,0.3694,0.5858,7670
12440,0.054225896656990916,11950,5,1,0.0394,0.0145,0.9606,0.8333,1,36,428,0.0531,0.0707,0.4627,0.9606,0.0931,0,0.0331,0.8901,11770
9420,0.18271088430193838,7420,1,3,0.2123,-0.0297,0.7882,0.1667,0,3,9,0.0,0.0,1.0,0.7877,0.0,2,0.2041,0.7882,7700
4060,0.3385079674685399,3650,3,5,0.101,0.2365,0.8989,0.5,1,25,405,0.0412,0.0591,0.0,0.899,0.7809,2,0.0845,0.8387,2690
76890,0.1764163508727391,55670,3,0,0.276,-0.0996,0.724,0.5,0,3,6,0.0,0.0196,1.0,0.724,0.0,2,0.2669,0.7043,69000
4290,0.28119133748050773,4060,1,5,0.0536,0.2284,0.9468,0.1667,1,9,1096,0.0528,0.0,0.0,0.9464,0.6142,1,0.0474,0.9468,3080
2470,0.2454646127172217,2060,1,1,0.166,0.081,0.8348,0.1667,1,35,506,0.0552,0.0,0.3443,0.834,0.3323,1,0.0277,0.8348,1860
1040,0.050702614773181866,870,3,4,0.1635,-0.1154,0.8381,0.5,0,2,22,0.0,0.0673,1.0,0.8365,0.0,0,0.0895,0.7736,990
9530,0.15895582767329036,8150,4,2,0.1448,0.0136,0.8548,0.6667,0,4,23,0.0,0.0703,0.8278,0.8552,0.0758,1,0.0701,0.7845,8020
54490,0.13553358875978266,41750,4,0,0.2338,-0.0982,0.7661,0.6667,0,2,28,0.0,0.0253,1.0,0.7662,0.0,2,0.1603,0.7409,48510
5780,0.3583800657066516,4400,1,3,0.2388,0.1194,0.7611,0.1667,0,0,24,0.0,0.0,0.3333,0.7612,0.4642,1,0.1408,0.7611,3980
1190,0.266226318437251,710,1,1,0.4034,-0.1345,0.5987,0.1667,1,6,672,0.0329,0.0,1.0,0.5966,0.0,0,0.0324,0.5987,870
